venta_id,fecha,vendedor_id,cliente,producto,categoria,cantidad,precio_unitario,total_venta,zona,canal
3675,2024-04-02,16,Cliente_0078,Silla Ergonómica,Muebles,10,959.74,9597.4,Lima Sur,Distribuidor
3676,2024-04-27,41,Cliente_0012,Papel A4 x500,Oficina,10,23.46,234.6,Lima Sur,Distribuidor
3677,2024-04-15,19,Cliente_0082,Papel A4 x500,Oficina,11,24.47,269.17,Lima Sur,Directo
3678,2024-04-06,49,Cliente_0127,Folder Manila x50,Oficina,13,16.26,211.38,Callao,E-commerce
3679,2024-04-06,22,Cliente_0066,UPS 1000VA,Tecnología,6,471.19,2827.14,Lima Centro,E-commerce
3680,2024-04-09,35,Cliente_0060,Teclado Mecánico,Tecnología,8,169.87,1358.96,Provincias,Teléfono
3681,2024-04-10,32,Cliente_0043,Router WiFi 6,Tecnología,14,355.65,4979.1,Provincias,Directo
3682,2024-04-07,19,Cliente_0091,Escritorio Standing,Muebles,14,1217.09,17039.26,Lima Sur,Directo
3683,2024-04-24,49,Cliente_0105,Headset Logitech,Tecnología,8,232.52,1860.16,Callao,E-commerce
3684,2024-04-09,32,Cliente_0034,Escritorio Standing,Muebles,3,1186.74,3560.22,Provincias,Directo
3685,2024-04-15,46,Cliente_0073,Impresora Epson,Oficina,6,528.44,3170.64,Lima Este,Teléfono
3686,2024-04-24,34,Cliente_0070,Escritorio Standing,Muebles,1,1120.71,1120.71,Provincias,Distribuidor
3687,2024-04-01,30,Cliente_0035,Escritorio Standing,Muebles,12,1156.59,13879.08,Lima Norte,E-commerce
3688,2024-04-15,39,Cliente_0127,Proyector Benq,Tecnología,7,1689.39,11825.73,Lima Sur,Directo
3689,2024-04-25,38,Cliente_0061,Escritorio Standing,Muebles,11,1165.21,12817.31,Callao,Teléfono
3690,2024-04-18,30,Cliente_0054,Folder Manila x50,Oficina,12,19.4,232.8,Lima Norte,E-commerce
3691,2024-04-24,21,Cliente_0053,Silla Ergonómica,Muebles,5,878.49,4392.45,Lima Centro,Directo
3692,2024-04-24,47,Cliente_0113,Silla Ergonómica,Muebles,1,980.84,980.84,Lima Este,Teléfono
3693,2024-04-03,18,Cliente_0070,Mouse Inalámbrico,Tecnología,12,92.61,1111.32,Provincias,Directo
3694,2024-04-11,12,Cliente_0127,Archivador Metálico,Muebles,6,372.58,2235.48,Provincias,Teléfono
3695,2024-04-06,32,Cliente_0037,Pizarra Acrílica,Oficina,15,108.43,1626.45,Provincias,Directo
3696,2024-04-13,45,Cliente_0141,Webcam Logitech,Tecnología,6,181.88,1091.28,Lima Este,E-commerce
3697,2024-04-11,11,Cliente_0092,Disco Externo 1TB,Tecnología,5,268.25,1341.25,Lima Sur,Distribuidor
3698,2024-04-09,41,Cliente_0048,Mouse Inalámbrico,Tecnología,9,77.72,699.48,Lima Sur,Distribuidor
3699,2024-04-14,22,Cliente_0169,"Laptop HP 15""",Tecnología,6,2699.88,16199.28,Lima Centro,E-commerce
3700,2024-04-23,38,Cliente_0190,UPS 1000VA,Tecnología,11,421.05,4631.55,Callao,Teléfono
3701,2024-04-01,3,Cliente_0173,Cartucho Tinta Negro,Oficina,7,42.77,299.39,Lima Este,Distribuidor
3702,2024-04-26,36,Cliente_0088,Teclado Mecánico,Tecnología,8,162.64,1301.12,Lima Este,E-commerce
3703,2024-04-03,10,Cliente_0017,Disco Externo 1TB,Tecnología,5,287.06,1435.3,Lima Centro,Distribuidor
3704,2024-04-01,12,Cliente_0013,Silla Ergonómica,Muebles,10,946.16,9461.6,Provincias,Teléfono
3705,2024-04-27,13,Cliente_0104,UPS 1000VA,Tecnología,6,438.42,2630.52,Callao,Teléfono
3706,2024-04-25,3,Cliente_0009,Tablet Samsung,Tecnología,12,796.73,9560.76,Lima Este,Distribuidor
3707,2024-04-03,34,Cliente_0135,Teléfono IP,Tecnología,11,398.43,4382.73,Provincias,Distribuidor
3708,2024-04-21,36,Cliente_0187,Tablet Samsung,Tecnología,13,701.12,9114.56,Lima Este,E-commerce
3709,2024-04-19,37,Cliente_0099,Webcam Logitech,Tecnología,8,198.9,1591.2,Lima Norte,E-commerce
3710,2024-04-20,24,Cliente_0034,Impresora Epson,Oficina,15,464.29,6964.35,Lima Sur,Teléfono
3711,2024-04-17,22,Cliente_0064,"Monitor LG 24""",Tecnología,5,660.31,3301.55,Lima Centro,E-commerce
3712,2024-04-17,6,Cliente_0184,Folder Manila x50,Oficina,11,17.97,197.67,Lima Centro,Teléfono
3713,2024-04-02,7,Cliente_0143,Archivador Metálico,Muebles,6,383.52,2301.12,Lima Sur,Directo
3714,2024-04-27,19,Cliente_0162,Papel A4 x500,Oficina,4,23.24,92.96,Lima Sur,Directo
3715,2024-04-07,42,Cliente_0117,"Laptop HP 15""",Tecnología,10,2597.64,25976.4,Lima Centro,Teléfono
3716,2024-04-14,28,Cliente_0072,UPS 1000VA,Tecnología,7,432.02,3024.14,Lima Este,E-commerce
3717,2024-04-20,19,Cliente_0073,Headset Logitech,Tecnología,7,222.35,1556.45,Lima Sur,Directo
3718,2024-04-04,34,Cliente_0009,Papel A4 x500,Oficina,11,23.27,255.97,Provincias,Distribuidor
3719,2024-04-08,5,Cliente_0085,Router WiFi 6,Tecnología,4,295.12,1180.48,Provincias,Distribuidor
3720,2024-04-28,28,Cliente_0076,"Monitor LG 24""",Tecnología,9,603.75,5433.75,Lima Este,E-commerce
3721,2024-04-04,46,Cliente_0163,Teléfono IP,Tecnología,1,315.35,315.35,Lima Este,Teléfono
3722,2024-04-11,26,Cliente_0068,Pizarra Acrílica,Oficina,15,99.23,1488.45,Lima Centro,E-commerce
3723,2024-04-04,30,Cliente_0077,Router WiFi 6,Tecnología,6,362.65,2175.9,Lima Norte,E-commerce
3724,2024-04-27,26,Cliente_0125,Tablet Samsung,Tecnología,3,731.51,2194.53,Lima Centro,E-commerce
3725,2024-04-08,45,Cliente_0183,Headset Logitech,Tecnología,2,225.44,450.88,Lima Este,E-commerce
3726,2024-04-09,32,Cliente_0085,Headset Logitech,Tecnología,12,210.29,2523.48,Provincias,Directo
3727,2024-04-14,30,Cliente_0127,"Laptop HP 15""",Tecnología,2,2528.38,5056.76,Lima Norte,E-commerce
3728,2024-04-08,25,Cliente_0164,Disco Externo 1TB,Tecnología,15,262.29,3934.35,Callao,E-commerce
3729,2024-04-28,34,Cliente_0144,Archivador Metálico,Muebles,10,358.88,3588.8,Provincias,Distribuidor
3730,2024-04-13,38,Cliente_0133,UPS 1000VA,Tecnología,5,391.21,1956.05,Callao,Teléfono
3731,2024-04-12,2,Cliente_0172,UPS 1000VA,Tecnología,7,443.64,3105.48,Lima Sur,Directo
3732,2024-04-25,25,Cliente_0141,Teclado Mecánico,Tecnología,11,177.61,1953.71,Callao,E-commerce
3733,2024-04-16,30,Cliente_0109,Tablet Samsung,Tecnología,3,858.65,2575.95,Lima Norte,E-commerce
3734,2024-04-07,31,Cliente_0117,Folder Manila x50,Oficina,10,20.04,200.4,Lima Sur,Distribuidor
3735,2024-04-08,41,Cliente_0179,Mouse Inalámbrico,Tecnología,15,76.51,1147.65,Lima Sur,Distribuidor
3736,2024-04-25,15,Cliente_0056,Folder Manila x50,Oficina,1,19.89,19.89,Lima Centro,Teléfono
3737,2024-04-25,40,Cliente_0087,Teléfono IP,Tecnología,7,346.32,2424.24,Lima Norte,Distribuidor
3738,2024-04-19,40,Cliente_0060,Disco Externo 1TB,Tecnología,15,265.37,3980.55,Lima Norte,Distribuidor
3739,2024-04-04,4,Cliente_0196,Escritorio Standing,Muebles,4,1332.1,5328.4,Lima Sur,Directo
3740,2024-04-18,9,Cliente_0191,UPS 1000VA,Tecnología,14,460.8,6451.2,Lima Norte,Distribuidor
3741,2024-04-18,35,Cliente_0066,Archivador Metálico,Muebles,11,422.27,4644.97,Provincias,Teléfono
3742,2024-04-10,48,Cliente_0078,Mouse Inalámbrico,Tecnología,3,94.7,284.1,Provincias,E-commerce
3743,2024-04-27,38,Cliente_0195,Tablet Samsung,Tecnología,11,788.77,8676.47,Callao,Teléfono
3744,2024-04-21,13,Cliente_0004,Teléfono IP,Tecnología,7,324.98,2274.86,Callao,Teléfono
3745,2024-04-02,8,Cliente_0063,Impresora Epson,Oficina,14,534.32,7480.48,Lima Centro,E-commerce
3746,2024-04-03,14,Cliente_0045,Webcam Logitech,Tecnología,6,215.73,1294.38,Provincias,Teléfono
3747,2024-04-14,39,Cliente_0002,Archivador Metálico,Muebles,1,363.86,363.86,Lima Sur,Directo
3748,2024-04-16,15,Cliente_0148,UPS 1000VA,Tecnología,13,445.04,5785.52,Lima Centro,Teléfono
3749,2024-04-25,26,Cliente_0110,Router WiFi 6,Tecnología,14,298.95,4185.3,Lima Centro,E-commerce
3750,2024-04-11,15,Cliente_0173,Teclado Mecánico,Tecnología,7,183.82,1286.74,Lima Centro,Teléfono
3751,2024-04-06,48,Cliente_0017,Escritorio Standing,Muebles,4,1218.02,4872.08,Provincias,E-commerce
3752,2024-04-14,5,Cliente_0064,Folder Manila x50,Oficina,7,19.24,134.68,Provincias,Distribuidor
3753,2024-04-25,25,Cliente_0044,Teclado Mecánico,Tecnología,12,189.25,2271.0,Callao,E-commerce
3754,2024-04-25,22,Cliente_0169,Tablet Samsung,Tecnología,2,707.41,1414.82,Lima Centro,E-commerce
3755,2024-04-19,11,Cliente_0149,"Laptop HP 15""",Tecnología,5,2555.73,12778.65,Lima Sur,Distribuidor
3756,2024-04-27,19,Cliente_0148,Escritorio Standing,Muebles,10,1082.38,10823.8,Lima Sur,Directo
3757,2024-04-02,28,Cliente_0065,Mouse Inalámbrico,Tecnología,14,81.59,1142.26,Lima Este,E-commerce
3758,2024-04-01,30,Cliente_0136,Tablet Samsung,Tecnología,10,784.76,7847.6,Lima Norte,E-commerce
3759,2024-04-14,16,Cliente_0194,Cartucho Tinta Negro,Oficina,10,44.86,448.6,Lima Sur,Distribuidor
3760,2024-04-25,43,Cliente_0056,Teléfono IP,Tecnología,3,400.62,1201.86,Callao,Teléfono
3761,2024-04-04,47,Cliente_0101,Tablet Samsung,Tecnología,4,731.89,2927.56,Lima Este,Teléfono
3762,2024-04-10,42,Cliente_0144,Escritorio Standing,Muebles,11,1333.8,14671.8,Lima Centro,Teléfono
3763,2024-04-04,45,Cliente_0026,Router WiFi 6,Tecnología,3,305.27,915.81,Lima Este,E-commerce
3764,2024-04-15,24,Cliente_0166,Cartucho Tinta Negro,Oficina,3,44.3,132.9,Lima Sur,Teléfono
3765,2024-04-09,37,Cliente_0060,Archivador Metálico,Muebles,14,420.69,5889.66,Lima Norte,E-commerce
3766,2024-04-03,1,Cliente_0107,Archivador Metálico,Muebles,4,390.93,1563.72,Lima Centro,E-commerce
3767,2024-04-04,24,Cliente_0026,Papel A4 x500,Oficina,6,25.3,151.8,Lima Sur,Teléfono
3768,2024-04-19,33,Cliente_0177,Disco Externo 1TB,Tecnología,14,311.55,4361.7,Lima Centro,Distribuidor
3769,2024-04-10,47,Cliente_0065,Mouse Inalámbrico,Tecnología,12,87.61,1051.32,Lima Este,Teléfono
3770,2024-04-18,8,Cliente_0090,Router WiFi 6,Tecnología,2,319.08,638.16,Lima Centro,E-commerce
3771,2024-04-07,27,Cliente_0047,Escritorio Standing,Muebles,13,1310.47,17036.11,Lima Centro,Teléfono
3772,2024-04-01,6,Cliente_0012,Escritorio Standing,Muebles,2,1208.23,2416.46,Lima Centro,Teléfono
3773,2024-04-26,12,Cliente_0175,Teclado Mecánico,Tecnología,3,172.79,518.37,Provincias,Teléfono
3774,2024-04-28,12,Cliente_0006,Mouse Inalámbrico,Tecnología,6,83.55,501.3,Provincias,Teléfono
3775,2024-04-19,33,Cliente_0169,Pizarra Acrílica,Oficina,7,85.7,599.9,Lima Centro,Distribuidor
3776,2024-04-23,34,Cliente_0133,Archivador Metálico,Muebles,13,387.92,5042.96,Provincias,Distribuidor
3777,2024-04-21,35,Cliente_0118,Teléfono IP,Tecnología,1,400.9,400.9,Provincias,Teléfono
3778,2024-04-27,47,Cliente_0024,Proyector Benq,Tecnología,11,1769.6,19465.6,Lima Este,Teléfono
3779,2024-04-15,9,Cliente_0127,Teléfono IP,Tecnología,12,377.25,4527.0,Lima Norte,Distribuidor
3780,2024-04-03,47,Cliente_0131,Archivador Metálico,Muebles,14,381.62,5342.68,Lima Este,Teléfono
3781,2024-04-27,9,Cliente_0048,Mouse Inalámbrico,Tecnología,13,96.69,1256.97,Lima Norte,Distribuidor
3782,2024-04-09,26,Cliente_0079,Router WiFi 6,Tecnología,13,316.93,4120.09,Lima Centro,E-commerce
3783,2024-04-10,20,Cliente_0089,Headset Logitech,Tecnología,11,226.75,2494.25,Lima Centro,Distribuidor
3784,2024-04-20,18,Cliente_0099,Papel A4 x500,Oficina,11,23.25,255.75,Provincias,Directo
3785,2024-04-03,24,Cliente_0009,Silla Ergonómica,Muebles,7,882.96,6180.72,Lima Sur,Teléfono
3786,2024-04-01,16,Cliente_0083,Pizarra Acrílica,Oficina,1,100.97,100.97,Lima Sur,Distribuidor
3787,2024-04-04,29,Cliente_0036,Proyector Benq,Tecnología,4,1884.45,7537.8,Lima Sur,E-commerce
3788,2024-04-24,16,Cliente_0094,Folder Manila x50,Oficina,3,19.62,58.86,Lima Sur,Distribuidor
3789,2024-04-09,26,Cliente_0152,"Monitor LG 24""",Tecnología,1,626.21,626.21,Lima Centro,E-commerce
3790,2024-04-05,31,Cliente_0156,Folder Manila x50,Oficina,1,17.08,17.08,Lima Sur,Distribuidor
3791,2024-04-02,3,Cliente_0086,Escritorio Standing,Muebles,14,1108.52,15519.28,Lima Este,Distribuidor
3792,2024-04-28,7,Cliente_0129,UPS 1000VA,Tecnología,9,475.68,4281.12,Lima Sur,Directo
3793,2024-04-20,8,Cliente_0197,Mouse Inalámbrico,Tecnología,11,94.33,1037.63,Lima Centro,E-commerce
3794,2024-04-28,12,Cliente_0102,Router WiFi 6,Tecnología,3,358.27,1074.81,Provincias,Teléfono
3795,2024-04-28,31,Cliente_0188,Teléfono IP,Tecnología,11,346.7,3813.7,Lima Sur,Distribuidor
3796,2024-04-10,20,Cliente_0075,Silla Ergonómica,Muebles,8,934.27,7474.16,Lima Centro,Distribuidor
3797,2024-04-12,3,Cliente_0064,Tablet Samsung,Tecnología,5,762.18,3810.9,Lima Este,Distribuidor
3798,2024-04-28,47,Cliente_0056,Escritorio Standing,Muebles,2,1095.96,2191.92,Lima Este,Teléfono
3799,2024-04-24,36,Cliente_0022,Headset Logitech,Tecnología,4,251.34,1005.36,Lima Este,E-commerce
3800,2024-04-19,44,Cliente_0179,Headset Logitech,Tecnología,13,241.86,3144.18,Lima Sur,Directo
3801,2024-04-08,34,Cliente_0091,Teléfono IP,Tecnología,11,341.66,3758.26,Provincias,Distribuidor
3802,2024-04-01,26,Cliente_0160,Impresora Epson,Oficina,15,451.7,6775.5,Lima Centro,E-commerce
3803,2024-04-03,38,Cliente_0075,Proyector Benq,Tecnología,6,1966.46,11798.76,Callao,Teléfono
3804,2024-04-09,38,Cliente_0024,Teléfono IP,Tecnología,4,338.7,1354.8,Callao,Teléfono
3805,2024-04-11,7,Cliente_0073,"Monitor LG 24""",Tecnología,13,722.3,9389.9,Lima Sur,Directo
3806,2024-04-02,31,Cliente_0096,Silla Ergonómica,Muebles,15,965.2,14478.0,Lima Sur,Distribuidor
3807,2024-04-12,17,Cliente_0082,Headset Logitech,Tecnología,3,217.39,652.17,Lima Sur,E-commerce
3808,2024-04-02,20,Cliente_0199,Headset Logitech,Tecnología,12,250.53,3006.36,Lima Centro,Distribuidor
3809,2024-04-20,1,Cliente_0073,Router WiFi 6,Tecnología,3,297.26,891.78,Lima Centro,E-commerce
3810,2024-04-08,11,Cliente_0142,Teléfono IP,Tecnología,10,372.94,3729.4,Lima Sur,Distribuidor
3811,2024-04-16,14,Cliente_0040,Impresora Epson,Oficina,8,443.98,3551.84,Provincias,Teléfono
3812,2024-04-28,5,Cliente_0175,Proyector Benq,Tecnología,15,2068.89,31033.35,Provincias,Distribuidor
3813,2024-04-18,1,Cliente_0178,Papel A4 x500,Oficina,15,24.04,360.6,Lima Centro,E-commerce
3814,2024-05-28,48,Cliente_0065,Headset Logitech,Tecnología,5,199.4,997.0,Provincias,E-commerce
3815,2024-05-27,46,Cliente_0184,Escritorio Standing,Muebles,7,1182.77,8279.39,Lima Este,Teléfono
3816,2024-05-02,2,Cliente_0064,Teclado Mecánico,Tecnología,8,202.77,1622.16,Lima Sur,Directo
3817,2024-05-12,13,Cliente_0008,Silla Ergonómica,Muebles,9,1006.42,9057.78,Callao,Teléfono
3818,2024-05-12,44,Cliente_0068,"Laptop HP 15""",Tecnología,5,2625.03,13125.15,Lima Sur,Directo
3819,2024-05-28,43,Cliente_0172,Escritorio Standing,Muebles,5,1189.05,5945.25,Callao,Teléfono
3820,2024-05-26,40,Cliente_0033,Mouse Inalámbrico,Tecnología,10,78.45,784.5,Lima Norte,Distribuidor
3821,2024-05-06,21,Cliente_0189,Headset Logitech,Tecnología,12,216.51,2598.12,Lima Centro,Directo
3822,2024-05-14,1,Cliente_0187,Tablet Samsung,Tecnología,8,744.39,5955.12,Lima Centro,E-commerce
3823,2024-05-26,40,Cliente_0027,Cartucho Tinta Negro,Oficina,4,49.48,197.92,Lima Norte,Distribuidor
3824,2024-05-20,34,Cliente_0162,Router WiFi 6,Tecnología,9,340.42,3063.78,Provincias,Distribuidor
3825,2024-05-08,21,Cliente_0069,Proyector Benq,Tecnología,10,1779.12,17791.2,Lima Centro,Directo
3826,2024-05-17,41,Cliente_0164,Webcam Logitech,Tecnología,8,203.86,1630.88,Lima Sur,Distribuidor
3827,2024-05-05,27,Cliente_0180,Mouse Inalámbrico,Tecnología,6,87.27,523.62,Lima Centro,Teléfono
3828,2024-05-14,41,Cliente_0053,Teclado Mecánico,Tecnología,4,167.44,669.76,Lima Sur,Distribuidor
3829,2024-05-13,10,Cliente_0135,Archivador Metálico,Muebles,11,407.21,4479.31,Lima Centro,Distribuidor
3830,2024-05-04,27,Cliente_0029,Escritorio Standing,Muebles,12,1373.86,16486.32,Lima Centro,Teléfono
3831,2024-05-15,40,Cliente_0073,Impresora Epson,Oficina,3,513.91,1541.73,Lima Norte,Distribuidor
3832,2024-05-20,48,Cliente_0101,Cartucho Tinta Negro,Oficina,14,50.4,705.6,Provincias,E-commerce
3833,2024-05-21,25,Cliente_0099,Tablet Samsung,Tecnología,9,788.61,7097.49,Callao,E-commerce
3834,2024-05-21,9,Cliente_0192,Mouse Inalámbrico,Tecnología,13,78.62,1022.06,Lima Norte,Distribuidor
3835,2024-05-16,48,Cliente_0120,Teléfono IP,Tecnología,8,394.09,3152.72,Provincias,E-commerce
3836,2024-05-28,24,Cliente_0042,"Monitor LG 24""",Tecnología,8,667.18,5337.44,Lima Sur,Teléfono
3837,2024-05-27,35,Cliente_0128,"Monitor LG 24""",Tecnología,4,693.31,2773.24,Provincias,Teléfono
3838,2024-05-08,19,Cliente_0199,"Laptop HP 15""",Tecnología,8,2789.62,22316.96,Lima Sur,Directo
3839,2024-05-20,35,Cliente_0105,Silla Ergonómica,Muebles,6,869.68,5218.08,Provincias,Teléfono
3840,2024-05-23,29,Cliente_0161,Headset Logitech,Tecnología,6,206.63,1239.78,Lima Sur,E-commerce
3841,2024-05-23,36,Cliente_0056,Archivador Metálico,Muebles,4,434.18,1736.72,Lima Este,E-commerce
3842,2024-05-04,33,Cliente_0133,Pizarra Acrílica,Oficina,8,91.94,735.52,Lima Centro,Distribuidor
3843,2024-05-28,23,Cliente_0106,Headset Logitech,Tecnología,6,246.94,1481.64,Callao,Teléfono
3844,2024-05-20,14,Cliente_0122,Router WiFi 6,Tecnología,14,337.28,4721.92,Provincias,Teléfono
3845,2024-05-27,5,Cliente_0142,Disco Externo 1TB,Tecnología,2,306.18,612.36,Provincias,Distribuidor
3846,2024-05-18,4,Cliente_0025,Webcam Logitech,Tecnología,12,174.35,2092.2,Lima Sur,Directo
3847,2024-05-27,26,Cliente_0162,Teléfono IP,Tecnología,8,368.54,2948.32,Lima Centro,E-commerce
3848,2024-05-15,47,Cliente_0011,Teclado Mecánico,Tecnología,13,194.52,2528.76,Lima Este,Teléfono
3849,2024-05-14,16,Cliente_0120,Papel A4 x500,Oficina,12,21.34,256.08,Lima Sur,Distribuidor
3850,2024-05-15,12,Cliente_0181,Proyector Benq,Tecnología,9,1692.66,15233.94,Provincias,Teléfono
3851,2024-05-25,37,Cliente_0176,Cartucho Tinta Negro,Oficina,15,40.84,612.6,Lima Norte,E-commerce
3852,2024-05-14,29,Cliente_0183,Router WiFi 6,Tecnología,12,303.16,3637.92,Lima Sur,E-commerce
3853,2024-05-25,40,Cliente_0030,Teléfono IP,Tecnología,14,346.52,4851.28,Lima Norte,Distribuidor
3854,2024-05-28,47,Cliente_0184,UPS 1000VA,Tecnología,14,442.65,6197.1,Lima Este,Teléfono
3855,2024-05-13,46,Cliente_0030,Silla Ergonómica,Muebles,3,918.04,2754.12,Lima Este,Teléfono
3856,2024-05-17,14,Cliente_0104,Cartucho Tinta Negro,Oficina,2,42.06,84.12,Provincias,Teléfono
3857,2024-05-24,6,Cliente_0176,"Laptop HP 15""",Tecnología,2,3005.86,6011.72,Lima Centro,Teléfono
3858,2024-05-20,3,Cliente_0066,Teclado Mecánico,Tecnología,4,184.47,737.88,Lima Este,Distribuidor
3859,2024-05-02,13,Cliente_0101,Webcam Logitech,Tecnología,11,195.73,2153.03,Callao,Teléfono
3860,2024-05-12,27,Cliente_0172,Archivador Metálico,Muebles,6,418.08,2508.48,Lima Centro,Teléfono
3861,2024-05-22,50,Cliente_0140,Papel A4 x500,Oficina,12,22.96,275.52,Lima Sur,Distribuidor
3862,2024-05-16,44,Cliente_0191,Archivador Metálico,Muebles,4,374.62,1498.48,Lima Sur,Directo
3863,2024-05-23,50,Cliente_0130,UPS 1000VA,Tecnología,6,468.83,2812.98,Lima Sur,Distribuidor
3864,2024-05-25,36,Cliente_0173,Disco Externo 1TB,Tecnología,5,256.02,1280.1,Lima Este,E-commerce
3865,2024-05-24,29,Cliente_0004,Pizarra Acrílica,Oficina,15,108.38,1625.7,Lima Sur,E-commerce
3866,2024-05-14,38,Cliente_0182,Router WiFi 6,Tecnología,10,318.7,3187.0,Callao,Teléfono
3867,2024-05-20,18,Cliente_0058,Papel A4 x500,Oficina,11,22.99,252.89,Provincias,Directo
3868,2024-05-14,19,Cliente_0165,Disco Externo 1TB,Tecnología,15,265.68,3985.2,Lima Sur,Directo
3869,2024-05-02,27,Cliente_0192,Folder Manila x50,Oficina,12,20.48,245.76,Lima Centro,Teléfono
3870,2024-05-24,45,Cliente_0044,Mouse Inalámbrico,Tecnología,4,77.02,308.08,Lima Este,E-commerce
3871,2024-05-02,46,Cliente_0065,"Monitor LG 24""",Tecnología,5,708.96,3544.8,Lima Este,Teléfono
3872,2024-05-03,47,Cliente_0154,Teléfono IP,Tecnología,13,315.71,4104.23,Lima Este,Teléfono
3873,2024-05-03,7,Cliente_0162,Disco Externo 1TB,Tecnología,1,273.91,273.91,Lima Sur,Directo
3874,2024-05-18,29,Cliente_0117,Archivador Metálico,Muebles,14,355.66,4979.24,Lima Sur,E-commerce
3875,2024-05-05,4,Cliente_0167,Teléfono IP,Tecnología,1,394.04,394.04,Lima Sur,Directo
3876,2024-05-05,4,Cliente_0074,"Laptop HP 15""",Tecnología,10,2558.94,25589.4,Lima Sur,Directo
3877,2024-05-25,29,Cliente_0174,UPS 1000VA,Tecnología,2,459.52,919.04,Lima Sur,E-commerce
3878,2024-05-26,31,Cliente_0183,Teclado Mecánico,Tecnología,6,204.13,1224.78,Lima Sur,Distribuidor
3879,2024-05-28,42,Cliente_0046,Archivador Metálico,Muebles,13,360.88,4691.44,Lima Centro,Teléfono
3880,2024-05-17,22,Cliente_0194,Webcam Logitech,Tecnología,2,184.73,369.46,Lima Centro,E-commerce
3881,2024-05-02,12,Cliente_0150,Webcam Logitech,Tecnología,6,217.88,1307.28,Provincias,Teléfono
3882,2024-05-02,15,Cliente_0178,Impresora Epson,Oficina,1,464.85,464.85,Lima Centro,Teléfono
3883,2024-05-01,43,Cliente_0143,Router WiFi 6,Tecnología,14,311.83,4365.62,Callao,Teléfono
3884,2024-05-11,5,Cliente_0134,Teclado Mecánico,Tecnología,7,183.97,1287.79,Provincias,Distribuidor
3885,2024-05-16,2,Cliente_0200,Silla Ergonómica,Muebles,15,933.35,14000.25,Lima Sur,Directo
3886,2024-05-06,5,Cliente_0102,"Monitor LG 24""",Tecnología,11,592.27,6514.97,Provincias,Distribuidor
3887,2024-05-14,36,Cliente_0174,Teléfono IP,Tecnología,7,389.45,2726.15,Lima Este,E-commerce
3888,2024-05-25,39,Cliente_0049,Proyector Benq,Tecnología,2,2071.71,4143.42,Lima Sur,Directo
3889,2024-05-27,39,Cliente_0082,Router WiFi 6,Tecnología,13,339.59,4414.67,Lima Sur,Directo
3890,2024-05-04,17,Cliente_0041,Disco Externo 1TB,Tecnología,4,307.0,1228.0,Lima Sur,E-commerce
3891,2024-05-25,16,Cliente_0136,Webcam Logitech,Tecnología,8,192.31,1538.48,Lima Sur,Distribuidor
3892,2024-05-26,31,Cliente_0130,Proyector Benq,Tecnología,7,2006.85,14047.95,Lima Sur,Distribuidor
3893,2024-05-24,32,Cliente_0001,Headset Logitech,Tecnología,1,228.08,228.08,Provincias,Directo
3894,2024-05-16,49,Cliente_0135,"Monitor LG 24""",Tecnología,12,598.85,7186.2,Callao,E-commerce
3895,2024-05-13,5,Cliente_0170,"Laptop HP 15""",Tecnología,6,3173.9,19043.4,Provincias,Distribuidor
3896,2024-05-15,19,Cliente_0164,Teclado Mecánico,Tecnología,13,183.79,2389.27,Lima Sur,Directo
